#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	sip
#open	2025-03-08-02-16-02
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	uri	date	request_from	request_to	response_from	response_to	reply_to	call_id	seq	subject	request_path	response_path	user_agent	status_code	status_msg	warning	request_body_len	response_body_len	content_type
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	string	string	string	string	vector[string]	vector[string]	string	count	string	string	count	count	string
1424252112.036892	CZpyB03lTSDWkwyKl4	175.45.176.1	64485	149.171.126.10	5060	0	CANCEL	sip:PZ5QLjgxCeVwZVOHRB@149.171.126.10	-	"3RhF9rKT" <sip:WQhxzEKpeVRYvH4uuME7AcqlH@175.45.176.1>	"0AHPO3M0qy" <sip:PZ5QLjgxCeVwZVOHRB@149.171.126.10>	-	-	-	38474@175.45.176.1	14121 CANCEL	cAhu XdNTBrz54K	SIP/2.0/UDP 175.45.176.1;rport=64485,SIP/2.0/UDP 175.45.176.1;rport=64485	(empty)	-	-	-	-	219	-	-
1424252937.826578	CggraL13siOixVOGo5	175.45.176.1	38244	149.171.126.14	5060	0	INVITE	sip:BnesxNRVUtfQdDgefyww1@149.171.126.14	-	"m06U" <sip:pWWHvz5Az9QmRi6oKmQKpkcRkVN@175.45.176.1>	"5kJQ2RdwXk" <sip:BnesxNRVUtfQdDgefyww1@149.171.126.14>	-	-	-	58455@175.45.176.1	12162176827590180864 INVITE	A684QC6PSWigSxGY1qG2IOL2 Kw	SIP/2.0/UDP 175.45.176.1;rport=38244,SIP/2.0/UDP 175.45.176.1;rport=38244	(empty)	-	-	-	-	231	-	-
1424253012.279311	CwMRmH2vLP9A5bx9J4	175.45.176.0	42880	149.171.126.16	5060	0	CANCEL	sip:wlsxZdmDf8ucxDlMCaAZxcsL459fh1IHB@149.171.126.16	-	"AV92kbDYkqC" <sip:MM6AfMo23j2Kf0fqplG@175.45.176.0>	"J7ziY1h9" <sip:wlsxZdmDf8ucxDlMCaAZxcsL459fh1IHB@149.171.126.16>	-	-	-	46474@175.45.176.0	31611 CANCEL	RFohzRmiyarXu	SIP/2.0/UDP 175.45.176.0;rport=42880,SIP/2.0/UDP 175.45.176.0;rport=42880	(empty)	-	-	-	-	218	-	-
1424253026.218286	C06zoZ1ClKftOJksi5	175.45.176.3	25154	149.171.126.19	5060	0	REGISTER	sip:rLLBoAphRX6oBo82@149.171.126.19	-	"LcRV9IKK" <sip:MbXe0KocLNMgaM1us1UC2WX@175.45.176.3>	"3CKem5p5" <sip:rLLBoAphRX6oBo82@149.171.126.19>	-	-	-	54371@175.45.176.3	9453 REGISTER	9ES nNdfKrX240TUbZ SI0	SIP/2.0/UDP 175.45.176.3;rport=25154,SIP/2.0/UDP 175.45.176.3;rport=25154	(empty)	-	-	-	-	0	-	-
1424253224.930980	CuHnX11L4o2xuerzG9	175.45.176.1	21208	149.171.126.13	19187	0	INVITE	sip:vFP0LCEjQksi9ikVZyw@vvqfQccYhbYoCcobEJiYytvLN.us	-	"yNAgffhSUYRSRNK" <149.171.126.13>	"yNAgffhSUYRSRNK" <149.171.126.13>	"yNAgffhSUYRSRNK" <149.171.126.13>	"yNAgffhSUYRSRNK" <149.171.126.13>	-	vJGUYABFATthuBd	1 INVITE	-	SIP/2.0/UDP vvqfQccYhbYoCcobEJiYytvLN.com,SIP/2.0/UDP vvqfQccYhbYoCcobEJiYytvLN.com	SIP/2.0/UDP vvqfQccYhbYoCcobEJiYytvLN.us	-	200	OK	-	373	275	application/sdp
1424253224.986053	CuHnX11L4o2xuerzG9	175.45.176.1	21208	149.171.126.13	19187	0	-	-	-	-	-	"yNAgffhSUYRSRNK" <149.171.126.13>	"yNAgffhSUYRSRNK" <149.171.126.13>	-	-	-	-	(empty)	SIP/2.0/UDP vvqfQccYhbYoCcobEJiYytvLN.us	-	200	OK	-	-	275	application/sdp
1424253295.426145	CgqvZo1492D5fBYlI7	175.45.176.1	40994	149.171.126.18	5060	0	INVITE	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	-	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18;tag=a6c85cf;tag=a6c85cf	-	WcUpP@175.45.176.1	10419 INVITE	-	SIP/2.0/UDP 175.45.176.1,SIP/2.0/UDP 175.45.176.1	SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.1	-	180	Ringing	-	220	0	-
1424253295.426145	CgqvZo1492D5fBYlI7	175.45.176.1	40994	149.171.126.18	5060	0	INVITE	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	-	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18;tag=a6c85cf;tag=a6c85cf	-	WcUpP@175.45.176.1	10419 INVITE	-	SIP/2.0/UDP 175.45.176.1,SIP/2.0/UDP 175.45.176.1	SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.1,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.1	-	180	Ringing	-	220	0	-
1424253295.426145	CgqvZo1492D5fBYlI7	175.45.176.1	40994	149.171.126.18	5060	0	INVITE	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	-	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18;tag=a6c85cf;tag=a6c85cf	-	WcUpP@175.45.176.1	10419 INVITE	-	SIP/2.0/UDP 175.45.176.1,SIP/2.0/UDP 175.45.176.1	SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.1,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.1,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.2,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.1	-	200	OK	-	220	222	application/sdp
1424253295.522198	CgqvZo1492D5fBYlI7	175.45.176.1	40994	149.171.126.18	5060	0	-	-	-	-	-	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18;tag=a6c85cf;tag=a6c85cf	-	-	-	-	(empty)	SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.2,SIP/2.0/UDP WIEmUJBEDZjmpwEuLpRbyEriGUwbpiWA;received=192.0.2.1	-	200	OK	-	-	222	application/sdp
1424253295.573816	CgqvZo1492D5fBYlI7	175.45.176.1	40994	149.171.126.18	5060	0	-	-	-	-	-	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1	-	183	Session Progress	-	-	220	application/sdp
1424253295.573826	CgqvZo1492D5fBYlI7	175.45.176.1	40994	149.171.126.18	5060	0	-	-	-	-	-	sip:SPiVQd@175.45.176.1	sip:iaZ7U6wQPwmf3z8wUkwOnnjwDk@149.171.126.18	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.1	-	183	Session Progress	-	-	220	application/sdp
1424253373.613240	C3vwjN1qbqixx83wPj	175.45.176.0	56504	149.171.126.11	5060	0	REGISTER	sip:pfWTouJL1ajMEeTmDSxLdBviaPVcuQ6t@149.171.126.11	-	"lKnYIKKizd1" <sip:EgAr3RvlNndVeBwopUL@175.45.176.0>	"0q31r8Xass" <sip:pfWTouJL1ajMEeTmDSxLdBviaPVcuQ6t@149.171.126.11>	-	-	-	19717@175.45.176.0	49805 REGISTER	XQC5khTXMUn9UsQ7	SIP/2.0/UDP 175.45.176.0,SIP/2.0/UDP 175.45.176.0	(empty)	-	-	-	-	220	-	-
1424253595.899697	C3SUuC4eSvUPMfn0h1	175.45.176.2	34985	149.171.126.14	5060	0	INVITE	sip:pM7GbSYA3C0Ak@149.171.126.14	-	"899KBZ8n9" <sip:iUPCUWwBXmjVbP@175.45.176.2>	-	-	-	-	45027@175.45.176.2	54062 INVITE	T4JURSawnxRMiMx4g105knE	SIP/2.0/UDP 175.45.176.2,SIP/2.0/UDP 175.45.176.2	(empty)	-	-	-	-	227	-	-
#close	2025-03-08-02-16-19
