#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	smtp
#open	2025-03-07-06-43-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	helo	mailfrom	rcptto	date	from	to	cc	reply_to	msg_id	in_reply_to	subject	x_originating_ip	first_received	second_received	last_reply	path	user_agent	tls	fuids
#types	time	string	addr	port	addr	port	count	string	string	set[string]	string	string	set[string]	set[string]	string	string	string	string	addr	string	string	string	vector[addr]	string	bool	vector[string]
1421927439.282477	C7tPkF2nMawWA4I6l6	175.45.176.1	24289	149.171.126.19	25	1	ALKnDdQcD	cfbKreD0EVW7@ALKnDdQcD.com	UTOAk130wFN8uY4TW@QXgArdcXcXhFywWMEHbTJkCDHwcHaTHH.com	Wed, 21 Jan 2015 09:54:13 +1100	O0m@ALKnDdQcD.com	ndsTTwiyu5lauqfMHR@QXgArdcXcXhFywWMEHbTJkCDHwcHaTHH.edu	-	-	<RXJOhJWrPjiR4jkZiv0az>	-	2aOcWL0o9	-	-	-	250 2.6.0 <MAILJTdc23NhPZsvWnJqq5KNhHeV@QXgArdcXcXhFywWMEHbTJkCDHwcHaTHH> Queued mail for delivery	149.171.126.19,175.45.176.1	-	F	FHNpY31vYB0m0hzBx2,FhlZqu3YmBwoSzzqci
1421928188.535028	CoX1ex16j35TJLREo1	59.166.0.4	13322	149.171.126.5	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FyrIYI1SHhNRC4IoI6,Fn59XP3qjDiVRHXmj7
1421928189.235140	C5XRMH1RNmsJJd9Vnb	59.166.0.0	27488	149.171.126.9	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	FuiH433Yy1Aomy2Po5,Fql4hJ1gxrfsVhi0P2
1421928194.838979	CBvbMIm5dTsaXZ8Ye	59.166.0.1	56655	149.171.126.8	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FcNtat4HmpY9uqrsJ1,FF3vgr38UuY2kVwQ12
1421928195.635456	Ci4de6JjYbRrT7HLd	59.166.0.8	39134	149.171.126.4	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	Fvwk984OJrvckKU9Mj,F9kGZE4gFDJuM1Ibl8
1421928196.835281	CPDrL72A08DLEvhChj	59.166.0.6	31713	149.171.126.1	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FH71ZnGG1UJf4On0i,FYxcfX7reD3ixHSP
1421928199.435219	CLRPVr4MalOg4Qh3i3	59.166.0.8	13858	149.171.126.1	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	Fx3In4rGPXv2IWhXa,FoOrjy2aKuSW0Qoa65
1421928200.435030	C29Ta3ShcxLcMCnIb	59.166.0.0	30676	149.171.126.1	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	F8qeh722xcqksHz4hh,FvdJ4E4GOQmAS7w8Vh
1421928201.336032	CzLSUf30BG6gwWJ1Nk	59.166.0.0	34650	149.171.126.6	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	Fm61Kb7PLmWWCrVfc,FF9wtZ1lzdvn75JJP9
1421928202.135258	C3h9i33fprnSKEu0y1	59.166.0.7	53068	149.171.126.8	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FncHCE4rQikfiGNJt4,FdZHsB2O6s05a5AHMf
1421928202.935521	CL32fn3eQJIRiaSkn9	59.166.0.7	39305	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	Fr6idi4k9Yc3rvZP5g,Fx3mns1gwWM4YGVE0k
1421928202.374116	CRHXa236PZ5UYGlcil	175.45.176.2	6898	149.171.126.10	25	1	fscslawek	test@from.com	aaaaaaaaaaa@aaaaa%s%s%n%n%n%s%s.com	Fri, 21 Apr 2006 12:14:15 -0400	"slawek warelis" <test@from.com>	<aaaaaaaaaaa@aaaaa%s%s%n%n%n%s%s.com>	-	-	<008b01c6655e$a25ccdc0$4601020a@fscslawek>	-	testing	-	-	-	250 Mail accepted	149.171.126.10,175.45.176.2	Microsoft Outlook Express 6.00.2900.2180	F	Famzzd3ukfanYGR6S,F3sTst3AKMGzjAt7Ld
1421928204.035298	CpUpWu14izsCAI6Wok	59.166.0.1	56370	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FelCFc3uxCfPrhkMS,FVrMPl3IHVkdn4WdP5
1421928204.635364	CwyUOk2AxDlfsEbuJ4	59.166.0.6	45624	149.171.126.7	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FcsvJ52uB7THfGDxA6,FG9Vxh1wqmoPAE9OJ5
1421928205.041361	C0ULYe4nejKmJ5fVs	59.166.0.7	15891	149.171.126.9	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FrMy302SEU64Co9uu8,Fnbha54rKGzmUMeMK5
1421928208.235467	Cj3Fmd4eTPoflZJNJj	59.166.0.4	45228	149.171.126.4	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FQEBhc4EXF76sExiF6,FHrRBw12YEYCylF3e8
1421928208.735449	CpyH5U3gMUl9kkDSl8	59.166.0.1	16491	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FP2LrPxxFGTqraaCc,FHqhnI1tEnORKxXqI8
1421928209.335524	C0ICio2yNydSxyImT3	59.166.0.6	26878	149.171.126.6	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	Fc9W0K3CnWc1o6SiC7,FbnPQH2F6Jc9PfGtJ8
1421928211.236430	CGOVPJ2SGkC0EqL5Hl	59.166.0.0	28092	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	FYXa3qQBtrGaL1bu4,FUswKN3jUhdCMgfEKi
1421928209.366866	ClM4YB1aOMjfJkoS7	175.45.176.3	6985	149.171.126.12	25	1	KQjXDDDiEBnvdJtTHyAOj	cDXGt6ga5CsPFgOif5W2Dix1HZlV@KQjXDDDiEBnvdJtTHyAOj.org	uWWFAutUGPu35TCn@XLkpnMi.edu	Wed, 21 Jan 2015 10:07:03 +1100	aheWuNGdLuy9EuqAimvh8EYauC2lY@KQjXDDDiEBnvdJtTHyAOj.net	cj@XLkpnMi.net	-	-	<FFqXtuBaq4DI1nqTpPdbyTLi>	-	NatAyxzZ6iqm0nJEeR3SQDV8Lv9b5kNul9fiGGrEnh	-	-	-	250 2.6.0 <MAILZXgn19AQF5mMib6DbetPO7mm@XLkpnMi> Queued mail for delivery	149.171.126.12,175.45.176.3	-	F	FLaDTx48OLShWIBOQ6,FBdJPt1gOFOLZZwHg7
1421928211.645621	Cen0vM2kGbBjKlGkQ4	175.45.176.3	27548	149.171.126.14	25	1	BLVALoRrA	DpnG8i8gTddJrjlp6dIs3e@BLVALoRrA.org	tV6vs4eA@hoCCa.com	Wed, 21 Jan 2015 10:07:06 +1100	hYrDy9h8SYPu@BLVALoRrA.us	CFf@hoCCa.org	-	-	<DZhFo5Go5ASXiHWxsmldQeQOnYimkz3ZjrkJZeZRubmG>	-	FNSrEG2Ml02gP4HYnqHHxfbTsibnqL	-	-	-	250 2.6.0 <MAIL1MUrdzO1dwEPFvGkXuD7GxSM@hoCCa> Queued mail for delivery	149.171.126.14,175.45.176.3	-	F	FY1wlzfgrdJzVlvBj,Fqo2pM1c9mUH8uJA1c
1421928213.335391	CwHUQR2UlfUGgWdwT6	59.166.0.4	1609	149.171.126.9	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	F1nZ8342MU5Yozaeu3,FWbmDM3KhAoEiFw1Gi
1421928213.836739	C5XxDO3gSdwK9pC7w8	59.166.0.3	8406	149.171.126.9	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FA9p5f4TO1rE8OFvu5,Fs8jMK2Wa5aDIUvgyc
1421928215.590581	C1cCvb1Ex6E5yUbpTb	175.45.176.1	9601	149.171.126.12	25	1	RFDeWzIRQcpzTEcDKcYryWKQqfXX	ytS9nAAhjP77nrwAcMtZZzZpe@RFDeWzIRQcpzTEcDKcYryWKQqfXX.gov	oQg6BEQw0@JawtYhOhgClzRoD.com	Wed, 21 Jan 2015 10:07:09 +1100	Sa8Z8H5VJpVWMJ8M0oba@RFDeWzIRQcpzTEcDKcYryWKQqfXX.edu	aIQJRLRAPutKAsvoRcl5@JawtYhOhgClzRoD.net	-	-	<Bz4N5qMnc1emY4NuI1UdOM3yiakLC4YpceqbRwlYJPWwG9CEr3U3Qqwkow>	-	yfmLFTeUG9oL0Qs04gOosRaIi	-	-	-	250 2.6.0 <MAILZM7UPEEjqptHx3yE8txPAUeb@JawtYhOhgClzRoD> Queued mail for delivery	149.171.126.12,175.45.176.1	-	F	FvGB5n11gpt2jphMg3,FpaxO04u5mxYV5G809
1421928216.771549	CbAznq4UTPG5wTapF4	175.45.176.0	52346	149.171.126.13	25	1	LDEWCYovNEnNoAv	sqHq0nU@LDEWCYovNEnNoAv.net	fYE5MqtdSHsDga9vaUqVahHGvKoK9r5Osr@WFrFcLlxoZatpoNeFJyl.net	Wed, 21 Jan 2015 10:07:11 +1100	PoshGCWXBg@LDEWCYovNEnNoAv.com	nfTx3@WFrFcLlxoZatpoNeFJyl.us	-	-	<vA2wXr9p4W7sfFrhyvDfZvFYjW6X1u8GjU5FxZSRgCy1Q>	-	qL00FWmKhqPMRbmL0mnN6jp4FFB4	-	-	-	250 2.6.0 <MAILw2aCwZjio36PvhSERjZ7hnyY@WFrFcLlxoZatpoNeFJyl> Queued mail for delivery	149.171.126.13,175.45.176.0	-	F	Fg8TBM2kffMP3uFfwd,FLOnG82ztwpmZmDBfg
1421928217.735576	CRLTeB4g3jsSOAI9Dd	59.166.0.7	35296	149.171.126.8	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	F9ch8p4S3ndkO9p4y2,FgBg8r1yFjzJd9R2w7
1421928218.435557	Cgxc3c1VW8QuGsZne2	59.166.0.6	26393	149.171.126.4	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FSQ2Z711emFT6UBl03,F4z5MR1gycgapZGra8
1421928218.835494	CayWe7HIIpTlEe0K	175.45.176.0	64219	149.171.126.13	25	1	LDEWCYovNEnNoAv	jvsObZycuLf9d@LDEWCYovNEnNoAv.gov	NfuNVe6TT7b@WFrFcLlxoZatpoNeFJyl.edu	Wed, 21 Jan 2015 10:07:13 +1100	rt9AwYFPYEUu1OsCyyFPa7zyZRG@LDEWCYovNEnNoAv.org	fmnzBFY1nUVEIEajT3CB0YQuWXX@WFrFcLlxoZatpoNeFJyl.gov	-	-	<yZEQKlg73eucwgZRNkAgWRDF3dwdvqSmcayBkuoHqC6yMe>	-	lieWS75dMnAkeulLZFzcu8YMSm	-	-	-	250 2.6.0 <MAILxRH0znt7toLByNwvLwQwW4vY@WFrFcLlxoZatpoNeFJyl> Queued mail for delivery	149.171.126.13,175.45.176.0	-	F	Ft5Buk0xDOBhOaeD2,F3qKl51JEtNlZOOzFk
1421928220.744641	Crxttw3yH9PBsD93Bg	175.45.176.0	4561	149.171.126.19	25	1	DVwVpflJQuXZLKdixCKVAdJVAy	Gahy5t0NlACk0TrOpoFhicvwa4n1U8@DVwVpflJQuXZLKdixCKVAdJVAy.net	gMPxTe@NsEeazswSDQtHLuhhq.gov	Wed, 21 Jan 2015 10:07:15 +1100	XJL7bpsasraE6cz0@DVwVpflJQuXZLKdixCKVAdJVAy.org	BbtdiK6IohihtvMbvO8CD@NsEeazswSDQtHLuhhq.us	-	-	<8HE4IEpeEKThOlwMBTedmfQ66JB5KvWfGRg>	-	Zj12XCDAwZjsjofkquK34F6g8gsP69HW2	-	-	-	250 2.6.0 <MAIL6D8PtVNH0Cw8i19qdejgo8ck@NsEeazswSDQtHLuhhq> Queued mail for delivery	149.171.126.19,175.45.176.0	-	F	FBUG6U1jPfBEgot92f,FrPvzQvSx95fAXSE2
1421928221.538294	Cqeg8l4kwP2AUqsW12	59.166.0.4	14868	149.171.126.2	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FgddmA38VEQoB3EgN5,FJglLw4Ia1htuBbgRc
1421928223.636194	CGdU003z7ryjYzqlW9	59.166.0.5	65484	149.171.126.0	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FVX3Oc3woJti8kOBWh,FvIvXy2T9IO8syK0Y4
1421928224.835612	Cohzlo2Lf0Z4vOVXc4	59.166.0.4	9814	149.171.126.1	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FmNOQp7eyKY1cP1a,FdjXnW1cmRRky5YTdk
1421928226.435519	CZbOMY3UTMfPOpdgI8	59.166.0.3	48878	149.171.126.0	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	Fnd5ci3fFoR4qAhAjl,FSPIXT2VLz9CXo1kyl
1421928227.436112	CFCtvNP273j2iro5h	59.166.0.9	22254	149.171.126.7	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	FeyZNhvOvAM5fTZNa,Fcch1q2phPsaV3nXq1
1421928228.235632	COC9tc3mkLaIURAgy3	59.166.0.2	10128	149.171.126.1	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FFkf6o1TYmORQ0e8m9,FrmNtb3oBbqPCpy6Dg
1421928228.836423	CS0qUr13ix0j6aUUoa	59.166.0.4	15632	149.171.126.6	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FT9mRj4tmaT8NbdD85,FB7JBF1xqJu0x21BF3
1421928229.935550	CeaikBCDBvW1pC9G9	59.166.0.5	3581	149.171.126.2	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FGUIbn3jDEarlssbej,FeLEd529czmQoo3XE
1421928232.536065	Cuxh8b2Zjo2cxk3ke1	59.166.0.5	16146	149.171.126.3	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	F15TdsvhFeoIAGkA1,FnfLEvvrAd6EiwtDg
1421928232.835859	Css8dB4Xapo9FgMrxf	59.166.0.6	59779	149.171.126.3	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FbbUzkydSGUTh6upj,F3DwpS2bezqi2LYzX4
1421928233.220511	CU44d14114iBRWRCL2	59.166.0.7	54034	149.171.126.3	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	F8ab0p4pKoOxYFG1d6,FQDLgh4EFJYFA2u9he
1421928233.762638	C5Gjkx3agMob03eYOf	59.166.0.9	47017	149.171.126.8	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Wed Jan 21 06:50:37 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<BV7OWpEuUEJBKGqi@example.com>	-	said Corky, anxiously. with him!	-	qmail 1122 by uid 2278; Mon Aug 04 10:17:17 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	FRgOWs1v1YOqgH4Be5,FMQubW1dO9Wnc26k1a
1421928234.282523	Cx20bBsJRj1DlCBFl	59.166.0.8	33902	149.171.126.9	25	1	client-3ba60002.example.int	sender@example.com	recipient@example.com	Tue Jan 20 19:50:45 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<tfSTjOfmpLP43REc@example.com>	-	There's a fortune in it.	-	qmail 1928 by uid 1104; Mon Jul 07 04:17:16 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	FEpnkeTNrdc7csPkl,F8Ja1dNiwacFDu8Tc
